SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,Disney,Marvel,Star Wars,WB,Universal,Other or unknown media license
27874,40273,1,BrickHeadz,Seasonal,2018,Thanksgiving Turkey,,114,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/40273-1.jpg,3845,677,No,No,No,No,No,No
27875,40274,1,BrickHeadz,Seasonal,2018,Mr. & Mrs. Claus,,341,17.99,19.99,24.99,19.49,https://images.brickset.com/sets/images/40274-1.jpg,6447,897,No,No,No,No,No,No
29987,75317,1,BrickHeadz,Star Wars,2020,The Mandalorian & The Child,,295,17.99,19.99,24.99,19.49,https://images.brickset.com/sets/images/75317-1.jpg,4202,1714,No,No,Yes,No,No,No
29596,75232,1,BrickHeadz,Star Wars,2019,Kylo Ren & Sith Trooper,,240,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/75232-1.jpg,3326,614,No,No,Yes,No,No,No
27480,41602,1,BrickHeadz,Star Wars,2018,Rey,,119,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41602-1.jpg,4760,592,No,No,Yes,No,No,No
27481,41603,1,BrickHeadz,Star Wars,2018,Kylo Ren,,130,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41603-1.jpg,4906,634,No,No,Yes,No,No,No
27482,41608,1,BrickHeadz,Star Wars,2018,Han Solo,,141,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41608-1.jpg,5331,752,No,No,Yes,No,No,No
27483,41609,1,BrickHeadz,Star Wars,2018,Chewbacca,,149,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41609-1.jpg,5139,945,No,No,Yes,No,No,No
27787,41619,1,BrickHeadz,Star Wars,2018,Darth Vader,,104,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41619-1.jpg,5313,1400,No,No,Yes,No,No,No
27788,41620,1,BrickHeadz,Star Wars,2018,Stormtrooper,,124,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41620-1.jpg,4998,1320,No,No,Yes,No,No,No
27790,41627,1,BrickHeadz,Star Wars,2018,Luke Skywalker & Yoda,,215,14.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/41627-1.jpg,4222,1616,No,No,Yes,No,No,No
27953,41628,1,BrickHeadz,Star Wars,2018,Princess Leia Organa,,124,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41628-1.jpg,3885,1235,No,No,Yes,No,No,No
27954,41629,1,BrickHeadz,Star Wars,2018,Boba Fett,,161,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41629-1.jpg,4185,1808,No,No,Yes,No,No,No
27592,41485,1,BrickHeadz,Star Wars,2017,Finn,,91,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41485-1.jpg,3333,872,No,No,Yes,No,No,No
27591,41486,1,BrickHeadz,Star Wars,2017,Captain Phasma,,127,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41486-1.jpg,3348,1008,No,No,Yes,No,No,No
27574,41498,1,BrickHeadz,Star Wars,2017,Boba Fett and Han Solo in Carbonite,,329,,39.99,,,https://images.brickset.com/sets/images/41498-1.jpg,514,2254,No,No,Yes,No,No,No
29092,41634,1,BrickHeadz,The LEGO Movie 2: The Second Part,2019,Emmet,,113,,14.99,,,https://images.brickset.com/sets/images/41634-1.jpg,723,1096,No,No,No,No,No,No
29098,41635,1,BrickHeadz,The LEGO Movie 2: The Second Part,2019,Wyldstyle,,134,,14.99,,,https://images.brickset.com/sets/images/41635-1.jpg,725,1027,No,No,No,No,No,No
29099,41636,1,BrickHeadz,The LEGO Movie 2: The Second Part,2019,Benny,,103,,9.99,,,https://images.brickset.com/sets/images/41636-1.jpg,624,1305,No,No,No,No,No,No
29100,41637,1,BrickHeadz,The LEGO Movie 2: The Second Part,2019,Sweet Mayhem,,137,,9.99,,,https://images.brickset.com/sets/images/41637-1.jpg,590,1038,No,No,No,No,No,No
27538,41487,1,BrickHeadz,The LEGO NINJAGO Movie,2017,Lloyd,,102,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41487-1.jpg,2397,696,No,No,No,No,No,No
27539,41488,1,BrickHeadz,The LEGO NINJAGO Movie,2017,Master Wu,,89,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41488-1.jpg,2569,673,No,No,No,No,No,No
28287,41632,1,BrickHeadz,The Simpsons,2018,Homer Simpson & Krusty the Clown,,215,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41632-1.jpg,2374,934,No,No,No,No,No,Yes
30724,40422,1,BrickHeadz,Universal Monsters,2020,Frankenstein,,108,9.99,9.99,12.99,9.74,https://images.brickset.com/sets/images/40422-1.jpg,1151,517,No,No,No,No,No,No
29655,40383,1,BrickHeadz,Wedding,2020,Wedding Bride,,306,11.99,12.99,16.99,12.66,https://images.brickset.com/sets/images/40383-1.jpg,1281,524,No,No,No,No,No,No
29656,40384,1,BrickHeadz,Wedding,2020,Wedding Groom,,255,11.99,12.99,16.99,12.66,https://images.brickset.com/sets/images/40384-1.jpg,1294,530,No,No,No,No,No,No
30667,40412,1,BrickHeadz,Wizarding World,2020,Hagrid & Buckbeak,,,,,,,https://images.brickset.com/sets/images/40412-1.jpg,1909,625,No,No,No,Yes,No,No
27786,41615,1,BrickHeadz,Wizarding World,2018,Harry Potter & Hedwig,,180,14.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/41615-1.jpg,4937,1261,No,No,No,Yes,No,No
27949,41616,1,BrickHeadz,Wizarding World,2018,Hermione Granger,,127,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/41616-1.jpg,3770,1049,No,No,No,Yes,No,No
28085,41621,1,BrickHeadz,Wizarding World,2018,Ron Weasley & Albus Dumbledore,,245,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41621-1.jpg,3804,1134,No,No,No,Yes,No,No
28286,41631,1,BrickHeadz,Wizarding World,2018,Newt Scamander & Gellert Grindelwald,,247,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/41631-1.jpg,2192,845,No,No,No,Yes,No,No
9140,630,3,Bricks and More,Accessories,2011,"Brick Separator, Orange",,1,1.99,2.49,2.99,2.43,https://images.brickset.com/sets/images/630-3.jpg,4520,225,No,No,No,No,No,No
23254,10681,1,Bricks and More,,2014,Creative Building Cube,,600,24.99,,,,https://images.brickset.com/sets/images/10681-1.jpg,890,290,No,No,No,No,No,No
23782,10682,1,Bricks and More,,2014,Creative Suitcase,,1000,34.99,59.99,69.99,39.99,https://images.brickset.com/sets/images/10682-1.jpg,621,258,No,No,No,No,No,No
9990,10655,1,Bricks and More,,2013,LEGO Monster Trucks,3,197,14.99,19.99,24.99,,https://images.brickset.com/sets/images/10655-1.jpg,714,239,No,No,No,No,No,No
9991,10656,1,Bricks and More,,2013,My First LEGO Princess,1,88,6.99,9.99,12.99,,https://images.brickset.com/sets/images/10656-1.jpg,1439,182,No,No,No,No,No,No
9992,10657,1,Bricks and More,,2013,My First LEGO Set,1,148,9.99,14.99,19.99,,https://images.brickset.com/sets/images/10657-1.jpg,533,200,No,No,No,No,No,No
9934,10659,1,Bricks and More,,2013,Suitcase,2,146,19.99,24.99,29.99,24.99,https://images.brickset.com/sets/images/10659-1.jpg,1294,234,No,No,No,No,No,No
9935,10660,1,Bricks and More,,2013,Pink Suitcase,2,151,19.99,24.99,29.99,,https://images.brickset.com/sets/images/10660-1.jpg,868,205,No,No,No,No,No,No
9993,10661,1,Bricks and More,,2013,My First LEGO Fire Station,1,90,6.99,9.99,12.99,,https://images.brickset.com/sets/images/10661-1.jpg,1037,182,No,No,No,No,No,No
10159,10662,1,Bricks and More,,2013,LEGO Creative Bucket,,607,19.99,29.99,39.99,,https://images.brickset.com/sets/images/10662-1.jpg,1082,268,No,No,No,No,No,No
10295,10663,1,Bricks and More,,2013,Creative Chest,3,609,39.99,,,,https://images.brickset.com/sets/images/10663-1.jpg,280,346,No,No,No,No,No,No
10296,10664,1,Bricks and More,,2013,Creative Tower,,1600,49.99,,,,https://images.brickset.com/sets/images/10664-1.jpg,1388,395,No,No,No,No,No,No
8926,4625,1,Bricks and More,,2012,Pink Brick Box,1,224,12.99,14.99,17.99,,https://images.brickset.com/sets/images/4625-1.jpg,1030,173,No,No,No,No,No,No
8927,4626,1,Bricks and More,,2012,Farm Brick Box,1,232,12.99,14.99,17.99,,https://images.brickset.com/sets/images/4626-1.jpg,825,154,No,No,No,No,No,No
9033,4628,1,Bricks and More,,2012,Fun With Bricks,,600,19.99,29.99,39.99,,https://images.brickset.com/sets/images/4628-1.jpg,802,128,No,No,No,No,No,No
8930,4635,1,Bricks and More,,2012,Fun With Vehicles,2,525,24.99,29.99,39.99,,https://images.brickset.com/sets/images/4635-1.jpg,1103,309,No,No,No,No,No,No
8928,4636,1,Bricks and More,,2012,Police Building Set,2,130,7.99,9.99,12.99,,https://images.brickset.com/sets/images/4636-1.jpg,1319,206,No,No,No,No,No,No
8929,4637,1,Bricks and More,,2012,Safari Building Set,2,152,7.99,9.99,12.99,,https://images.brickset.com/sets/images/4637-1.jpg,1606,220,No,No,No,No,No,No
8554,5749,1,Bricks and More,,2011,Creative Building Kit,,650,25.99,,,,https://images.brickset.com/sets/images/5749-1.jpg,641,129,No,No,No,No,No,No
8235,5929,1,Bricks and More,,2011,Knight and Castle Building Set,1,144,8.49,9.99,12.99,,https://images.brickset.com/sets/images/5929-1.jpg,1612,260,No,No,No,No,No,No
8236,5930,1,Bricks and More,,2011,Road Construction Building Set,1,121,8.49,9.99,12.99,,https://images.brickset.com/sets/images/5930-1.jpg,1075,212,No,No,No,No,No,No
8237,5932,1,Bricks and More,,2011,My First LEGO Set,1,231,9.99,14.99,17.99,,https://images.brickset.com/sets/images/5932-1.jpg,874,153,No,No,No,No,No,No
8238,5933,1,Bricks and More,,2011,Airport Building Set,2,310,19.99,19.99,24.99,,https://images.brickset.com/sets/images/5933-1.jpg,694,237,No,No,No,No,No,No
8568,6053,1,Bricks and More,,2011,My First LEGO Town,2,704,40.99,,,,https://images.brickset.com/sets/images/6053-1.jpg,217,250,No,No,No,No,No,No
8823,6131,1,Bricks and More,,2011,LEGO Build and Play,1,645,40.99,,,,https://images.brickset.com/sets/images/6131-1.jpg,90,140,No,No,No,No,No,No
8947,9478,1,Cars,Cars 2,2012,Francesco Bernoulli,,49,4.99,6.99,9.99,,https://images.brickset.com/sets/images/9478-1.jpg,1724,405,Yes,No,No,No,No,No
8948,9479,1,Cars,Cars 2,2012,Ivan Mater,,52,4.99,6.99,9.99,,https://images.brickset.com/sets/images/9479-1.jpg,1580,445,Yes,No,No,No,No,No
8944,9480,1,Cars,Cars 2,2012,Finn McMissile,,52,4.99,6.99,9.99,,https://images.brickset.com/sets/images/9480-1.jpg,1760,447,Yes,No,No,No,No,No
8945,9481,1,Cars,Cars 2,2012,Jeff Gorvette,,54,4.99,6.99,9.99,,https://images.brickset.com/sets/images/9481-1.jpg,1751,415,Yes,No,No,No,No,No
8943,9483,1,Cars,Cars 2,2012,Agent Mater's Escape,,144,14.99,14.99,17.99,,https://images.brickset.com/sets/images/9483-1.jpg,1221,444,Yes,No,No,No,No,No
8942,9484,1,Cars,Cars 2,2012,Red's Water Rescue,,199,19.99,19.99,24.99,,https://images.brickset.com/sets/images/9484-1.jpg,1157,528,Yes,No,No,No,No,No
8946,9485,1,Cars,Cars 2,2012,Ultimate Race Set,,280,24.99,29.99,39.99,,https://images.brickset.com/sets/images/9485-1.jpg,922,500,Yes,No,No,No,No,No
8941,9486,1,Cars,Cars 2,2012,Oil Rig Escape,,422,49.99,49.99,64.99,,https://images.brickset.com/sets/images/9486-1.jpg,1022,625,Yes,No,No,No,No,No
8599,8206,1,Cars,Cars 2,2011,Tokyo Pit Stop,,147,13.49,14.99,19.99,,https://images.brickset.com/sets/images/8206-1.jpg,2706,474,Yes,No,No,No,No,No
8600,8423,1,Cars,Cars 2,2011,World Grand Prix Racing Rivalry,,136,13.49,14.99,19.99,,https://images.brickset.com/sets/images/8423-1.jpg,1721,488,Yes,No,No,No,No,No
8601,8424,1,Cars,Cars 2,2011,Mater's Spy Zone,,114,13.49,14.99,19.99,,https://images.brickset.com/sets/images/8424-1.jpg,2483,457,Yes,No,No,No,No,No
8602,8426,1,Cars,Cars 2,2011,Escape at Sea,,159,18.99,19.99,24.99,,https://images.brickset.com/sets/images/8426-1.jpg,2313,502,Yes,No,No,No,No,No
8606,8638,1,Cars,Cars 2,2011,Spy Jet Escape,,339,45.99,49.99,64.99,,https://images.brickset.com/sets/images/8638-1.jpg,1574,656,Yes,No,No,No,No,No
8607,8639,1,Cars,Cars 2,2011,Big Bentley Bust Out,6,743,71.99,69.99,89.99,,https://images.brickset.com/sets/images/8639-1.jpg,1904,626,Yes,No,No,No,No,No
8608,8677,1,Cars,Cars 2,2011,Ultimate Build Mater,,288,25.53,29.99,39.99,,https://images.brickset.com/sets/images/8677-1.jpg,1706,697,Yes,No,No,No,No,No
8609,8678,1,Cars,Cars 2,2011,Ultimate Build Francesco,,196,25.99,29.99,39.99,,https://images.brickset.com/sets/images/8678-1.jpg,977,545,Yes,No,No,No,No,No
8610,8679,1,Cars,Cars 2,2011,Tokyo International Circuit,,842,81.99,89.99,119.99,,https://images.brickset.com/sets/images/8679-1.jpg,1072,688,Yes,No,No,No,No,No
8770,30120,1,Cars,Cars 2,2011,Guido,,32,,,,,https://images.brickset.com/sets/images/30120-1.jpg,332,527,Yes,No,No,No,No,No
8760,30121,1,Cars,Cars 2,2011,Grem,,54,3.99,,,,https://images.brickset.com/sets/images/30121-1.jpg,1425,412,Yes,No,No,No,No,No
8597,8200,1,Cars,,2011,Radiator Springs Lightning McQueen,,35,4.99,6.99,9.99,,https://images.brickset.com/sets/images/8200-1.jpg,4083,481,Yes,No,No,No,No,No
8598,8201,1,Cars,,2011,Radiator Springs Classic Mater,,52,4.99,6.99,9.99,,https://images.brickset.com/sets/images/8201-1.jpg,4721,530,Yes,No,No,No,No,No
8603,8484,1,Cars,,2011,Ultimate Build Lightning McQueen,,242,25.99,29.99,39.99,,https://images.brickset.com/sets/images/8484-1.jpg,1840,590,Yes,No,No,No,No,No
8604,8486,1,Cars,,2011,Mack's Team Truck,,374,30.99,39.99,49.99,,https://images.brickset.com/sets/images/8486-1.jpg,2419,830,Yes,No,No,No,No,No
8605,8487,1,Cars,,2011,Flo's V8 Cafe,,517,49.99,59.99,74.99,,https://images.brickset.com/sets/images/8487-1.jpg,2423,869,Yes,No,No,No,No,No
9022,10223,1,Castle,Kingdoms,2012,Kingdoms Joust,9,1575,99.99,119.99,149.99,,https://images.brickset.com/sets/images/10223-1.jpg,4427,3366,No,No,No,No,No,No
8571,6918,1,Castle,Kingdoms,2011,Blacksmith Attack,2,104,9.49,9.99,12.99,,https://images.brickset.com/sets/images/6918-1.jpg,6301,2101,No,No,No,No,No,No
8579,7187,1,Castle,Kingdoms,2011,Escape from the Dragon's Prison,4,185,18.99,19.99,24.99,,https://images.brickset.com/sets/images/7187-1.jpg,3225,1813,No,No,No,No,No,No
8580,7188,1,Castle,Kingdoms,2011,King's Carriage Ambush,4,286,35.99,39.99,49.99,,https://images.brickset.com/sets/images/7188-1.jpg,3714,1876,No,No,No,No,No,No
8581,7189,1,Castle,Kingdoms,2011,Mill Village Raid,6,663,66.99,69.99,89.99,,https://images.brickset.com/sets/images/7189-1.jpg,5506,4119,No,No,No,No,No,No
10143,70400,1,Castle,,2013,Forest Ambush,4,90,7.99,11.99,14.99,,https://images.brickset.com/sets/images/70400-1.jpg,6015,1140,No,No,No,No,No,No
10144,70401,1,Castle,,2013,Gold Getaway,3,199,17.99,19.99,24.99,,https://images.brickset.com/sets/images/70401-1.jpg,4339,1266,No,No,No,No,No,No
10145,70402,1,Castle,,2013,The Gatehouse Raid,4,248,24.99,29.99,39.99,,https://images.brickset.com/sets/images/70402-1.jpg,4293,1408,No,No,No,No,No,No
10146,70403,1,Castle,,2013,Dragon Mountain,5,376,34.99,49.99,59.99,,https://images.brickset.com/sets/images/70403-1.jpg,4736,1714,No,No,No,No,No,No
10147,70404,1,Castle,,2013,King's Castle,7,996,79.99,99.99,129.99,,https://images.brickset.com/sets/images/70404-1.jpg,3991,2544,No,No,No,No,No,No
29449,60260,1,City,Airport,2020,Air Race,3,140,24.99,39.99,49.99,29.23,https://images.brickset.com/sets/images/60260-1.jpg,85,416,No,No,No,No,No,No
29450,60261,1,City,Airport,2020,Central Airport,6,286,44.99,59.99,79.99,48.73,https://images.brickset.com/sets/images/60261-1.jpg,101,468,No,No,No,No,No,No
29451,60262,1,City,Airport,2020,Passenger Airplane,9,669,89.99,99.99,139.99,97.47,https://images.brickset.com/sets/images/60262-1.jpg,433,1262,No,No,No,No,No,No
26018,60100,1,City,Airport,2016,Airport Starter Set,4,81,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/60100-1.jpg,4197,765,No,No,No,No,No,No
26019,60101,1,City,Airport,2016,Airport Cargo Plane,2,157,17.99,24.99,29.99,19.99,https://images.brickset.com/sets/images/60101-1.jpg,4351,1238,No,No,No,No,No,No
26020,60102,1,City,Airport,2016,Airport VIP Service,4,364,44.99,49.99,59.99,49.99,https://images.brickset.com/sets/images/60102-1.jpg,3937,1736,No,No,No,No,No,No
26021,60103,1,City,Airport,2016,Airport Air Show,6,670,74.99,89.99,109.99,79.99,https://images.brickset.com/sets/images/60103-1.jpg,2948,1725,No,No,No,No,No,No
26017,60104,1,City,Airport,2016,Airport Passenger Terminal,6,694,84.99,99.99,129.99,99.99,https://images.brickset.com/sets/images/60104-1.jpg,2699,2026,No,No,No,No,No,No
22990,60061,1,City,Airport,2014,Airport Fire Truck,2,326,24.99,29.99,39.99,,https://images.brickset.com/sets/images/60061-1.jpg,4411,2074,No,No,No,No,No,No
10269,60019,1,City,Airport,2013,Stunt Plane,2,140,9.99,19.99,24.99,,https://images.brickset.com/sets/images/60019-1.jpg,5440,1280,No,No,No,No,No,No
9580,4442,1,City,Airport,2012,Glider,2,101,15,,,,https://images.brickset.com/sets/images/4442-1.jpg,892,1442,No,No,No,No,No,No
8498,7696,1,City,Airport,2011,Commuter Jet,2,108,,,,,https://images.brickset.com/sets/images/7696-1.jpg,651,1609,No,No,No,No,No,No
28068,30360,1,City,Arctic,2018,Arctic Ice Saw,1,43,,3.99,4.99,,https://images.brickset.com/sets/images/30360-1.jpg,2326,575,No,No,No,No,No,No
27846,60190,1,City,Arctic,2018,Arctic Ice Glider,1,50,4.99,6.99,8.99,5.99,https://images.brickset.com/sets/images/60190-1.jpg,3680,608,No,No,No,No,No,No
27847,60191,1,City,Arctic,2018,Arctic Exploration Team,3,70,9.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/60191-1.jpg,4997,772,No,No,No,No,No,No
27848,60192,1,City,Arctic,2018,Arctic Ice Crawler,1,200,15.99,24.99,29.99,19.99,https://images.brickset.com/sets/images/60192-1.jpg,2776,771,No,No,No,No,No,No
27853,60193,1,City,Arctic,2018,Arctic Air Transport,2,277,24.99,39.99,49.99,29.99,https://images.brickset.com/sets/images/60193-1.jpg,3492,984,No,No,No,No,No,No
27849,60194,1,City,Arctic,2018,Arctic Scout Truck,3,322,39.99,59.99,79.99,49.99,https://images.brickset.com/sets/images/60194-1.jpg,2289,1037,No,No,No,No,No,No
27850,60195,1,City,Arctic,2018,Arctic Mobile Exploration Base,6,786,84.99,119.99,149.99,99.99,https://images.brickset.com/sets/images/60195-1.jpg,2608,1201,No,No,No,No,No,No
28045,60196,1,City,Arctic,2018,Arctic Supply Plane,4,707,59.99,79.99,99.99,69.99,https://images.brickset.com/sets/images/60196-1.jpg,1257,1125,No,No,No,No,No,No
23607,30310,1,City,Arctic,2014,Arctic Scout,1,40,,,,,https://images.brickset.com/sets/images/30310-1.jpg,3648,1048,No,No,No,No,No,No
23297,60032,1,City,Arctic,2014,Arctic Snowmobile,1,44,4.99,6.99,8.99,5.99,https://images.brickset.com/sets/images/60032-1.jpg,9055,1377,No,No,No,No,No,No
23298,60033,1,City,Arctic,2014,Arctic Ice Crawler,1,113,9.99,14.99,17.99,14.99,https://images.brickset.com/sets/images/60033-1.jpg,7270,1447,No,No,No,No,No,No
23299,60034,1,City,Arctic,2014,Arctic Helicrane,2,262,24.99,39.99,49.99,29.99,https://images.brickset.com/sets/images/60034-1.jpg,6917,1867,No,No,No,No,No,No
23300,60035,1,City,Arctic,2014,Arctic Outpost,3,374,34.99,49.99,59.99,39.99,https://images.brickset.com/sets/images/60035-1.jpg,5210,2141,No,No,No,No,No,No
23301,60036,1,City,Arctic,2014,Arctic Base Camp,7,733,69.99,89.99,109.99,89.99,https://images.brickset.com/sets/images/60036-1.jpg,6037,2374,No,No,No,No,No,No
23418,60062,1,City,Arctic,2014,Arctic Icebreaker,7,717,79.99,129.99,149.99,99.99,https://images.brickset.com/sets/images/60062-1.jpg,2536,2817,No,No,No,No,No,No
23674,60064,1,City,Arctic,2014,Arctic Supply Plane,3,374,49.99,49.99,59.99,,https://images.brickset.com/sets/images/60064-1.jpg,1729,2300,No,No,No,No,No,No
26412,11911,1,City,Book Parts,2016,City: Build Your Own Adventure parts,1,92,,,,,https://images.brickset.com/sets/images/11911-1.jpg,125,162,No,No,No,No,No,No
23225,11900,1,City,Book Parts,2013,Brickmaster City parts,,,,,,,https://images.brickset.com/sets/images/11900-1.jpg,127,203,No,No,No,No,No,No
26788,60169,1,City,Cargo,2017,Cargo Terminal,4,740,64.99,79.99,99.99,69.99,https://images.brickset.com/sets/images/60169-1.jpg,2779,1743,No,No,No,No,No,No
10270,60020,1,City,Cargo,2013,Cargo Truck,3,321,24.99,39.99,49.99,,https://images.brickset.com/sets/images/60020-1.jpg,6723,2751,No,No,No,No,No,No
10271,60021,1,City,Cargo,2013,Cargo Heliplane,3,393,34.99,44.99,59.99,,https://images.brickset.com/sets/images/60021-1.jpg,4220,2140,No,No,No,No,No,No
10276,60022,1,City,Cargo,2013,Cargo Terminal,5,658,69.99,99.99,129.99,,https://images.brickset.com/sets/images/60022-1.jpg,3844,2821,No,No,No,No,No,No
26789,60163,1,City,Coast Guard,2017,Coast Guard Starter Set,3,76,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/60163-1.jpg,3781,791,No,No,No,No,No,No
26790,60164,1,City,Coast Guard,2017,Sea Rescue Plane,2,141,15.99,19.99,29.99,19.99,https://images.brickset.com/sets/images/60164-1.jpg,2803,781,No,No,No,No,No,No
26791,60165,1,City,Coast Guard,2017,4 x 4 Response Unit ,3,347,19.99,39.99,44.99,29.99,https://images.brickset.com/sets/images/60165-1.jpg,2659,985,No,No,No,No,No,No
26792,60166,1,City,Coast Guard,2017,Heavy-Duty Rescue Helicopter,4,415,39.99,59.99,74.99,49.99,https://images.brickset.com/sets/images/60166-1.jpg,1883,1007,No,No,No,No,No,No
26793,60167,1,City,Coast Guard,2017,Coast Guard Headquarters,7,792,84.99,119.99,149.99,99.99,https://images.brickset.com/sets/images/60167-1.jpg,1526,1231,No,No,No,No,No,No
